ranobedb_id,anilist_id,myanimelist_id,anidb_id
13613,,,
15122,,,
11827,,,
13008,,,
18097,,,
11570,146110,,
11013,,,
11321,,,
14250,,,
11384,,,
11773,,,
15373,,,
11193,,126577,
14862,,,
17146,,,
16256,,,
14656,,,
6936,,,
16489,,,
13918,,,
10974,,,
11568,,,
4685,,,
15262,,,
9562,,,
20583,,,
20763,,,
16939,,,
14290,,,
7924,,,
4272,,,
12589,,,
3241,,,
18066,,,
8230,,,
1792,,,
3497,,,
17306,,,
11689,,,
17060,,,
19804,,,
2700,,,
7213,,,
2696,,,
1934,,,
1967,,,
14167,,,
9784,,,
5424,,,
15275,,,
7529,,,
2106,,,
5231,,,
8618,,,
2239,,,
5504,,,
5032,,,
19043,,,
3651,,,
1975,,,
5484,,,
5960,,,
3129,,,
2277,,,
2486,,,
4040,,,
6637,,,
6005,,,
7542,,,
10071,,,
6203,,,
15062,,,
15780,,,
17486,,,
10859,,,
10250,,,
19518,,,
5230,,,
3088,,,
15675,,,
18590,,,
131,,,
4173,,,
21420,,,
10758,,,
6973,,,
163,,,
4210,,,
16488,,,
3363,,,
4558,,,
6755,,,
2838,,,
8182,,,
6503,,,
14357,,,
3087,,,
8403,,,
1707,,,
14437,,,
27,,,
15573,,,
14313,,,
9042,,,
11078,,,
6474,,,
7308,,,
14235,,,
12353,,,
8940,,,
13517,,,
3744,,,
22,,,
7846,,,
9067,,,
15315,,,
7602,,,
15178,,,
15498,,,
2194,,,
9410,,,
18897,,,
15654,,,
8975,,,
8292,,,
12940,,,
4081,,,
7051,,,
14188,,,
18256,,,
16860,,,
17846,,,
11798,,,
1668,,,
19565,,,
20637,,,
15473,,,
15399,,,
12598,,,
4878,,,
1754,,,
19844,,,
7921,,,
2338,,,
4118,,,
20000,,,
1652,,,
19833,,,
1000,,,
14653,,,
15406,,,
1695,,,
8270,,,
10184,,,
2138,,,
2529,,,
5085,,,
17131,,,
8964,,,
18105,,,
7091,,,
18833,,,
11277,,,
2132,,,
5879,,,
10378,,,
7732,,,
11317,,,
8191,,,
9321,,,
7922,,,
4257,,,
896,,,
8875,,,
9288,,,
6495,,,
21719,84597,54597,8620
10546,,,
16714,,,
18754,,,
12325,,,
8414,,,
21367,,,
4523,,,
18887,,,
19408,,,
6927,,,
3582,,,
5102,,,
12965,,,
5476,,,
1983,,,
21091,,,
6318,,,
10433,151042,,
7550,,,
12481,,,
20013,,,
12383,,,
16862,,,
6146,,,
1791,,,
7227,,,
6207,,,
5804,,,
8607,,,
19733,,,
10212,,,
6007,,,
12537,,,
6092,,,
2175,,,
302,,,
19971,,,
1994,,,
5095,,,
12822,,,
5850,,,
2363,,,
21530,,,
4844,,,
12032,,,
3174,,,
650,,,
13369,,,
13489,,,
4843,,,
19034,,,
3372,,,
10218,,,
19795,,,
13501,,,
11982,,,
13436,,,
6302,,,
1228,,,
17286,,,
20123,,,
3561,,,
3023,,,
3144,,,
20093,,,
20386,,,
4599,,,
5980,,,
3093,,,
13710,,,
9740,,,
2242,,,
4199,,,
6720,,,
11932,,,
19950,,,
3450,,,
2275,,,
806,,,
10075,,,
329,,,
968,,,
9764,,,
9899,,,
9172,,,
7360,,,
8937,,,
8915,,,
16630,,,
8499,,,
12018,,,
10621,,,
4542,,,
1315,,,
7177,,,
2682,,,
5263,,,
4728,,,
4312,,,
19905,,,
10937,,,
6208,,,
1389,,,
3321,,,
5145,,,
3661,,,
2439,,,
3493,,,
2558,,,
4665,,,
5514,,,
2515,,,
5789,,,
1780,,,
1278,,,
3194,,,
776,,,
1529,,,
658,,,
1931,,,
5420,,,
1079,,,
1159,,,
1700,,,
1126,,,
1160,,,
2199,,,
1447,,,
2313,,,
1569,,,
6924,,,
2651,,,
1964,,,
2870,,,
2932,,,
828,,,
9534,,,
18388,,,
6221,,,
7175,,,
1277,,,
2584,,,
1842,,,
12544,,,
14060,,,
20117,,,
4876,,,
20829,,,
15684,,,
20076,,,
20094,,,
6640,,,
1582,,,
5639,,,
4236,,,
2088,,,
8462,,,
18203,,,
7456,,,
10357,,,
2377,,,
2600,,,
14079,,,
12015,,,
4200,,,
168,,,
16299,,,
10574,,,
1311,,,
8361,,,
12186,,,
1610,,,
3950,,,
5717,,,
20034,,,
1830,,,
20002,,,
2411,,,
1149,,,
7367,,,
10829,,,
9542,,,
10129,,,
9084,,,
9618,,,
10755,,,
8514,,,
17163,,,
2379,,,
4633,,,
7201,,,
4402,,,
2541,,,
19797,,,
19875,,,
17633,,,
18259,,,
14395,,,
12802,,,
21256,,,
707,,,
5769,,,
13991,,,
6830,,,
2220,,,
644,,,
7195,,,
7063,,,
7196,,,
19918,,,
13584,,,
4805,,,
1477,,,
14163,,,
1044,,,
959,,,
10993,,,
10328,,,
5505,,,
9453,,,
21065,,,
4330,,,
15575,,,
8882,,,
3266,,,
16205,,,
6721,,,
13813,,,
2973,,,
20563,93313,82799,
5866,,,
3032,,,
1533,,,
343,,,
1899,,,
4977,,,
1581,,,
3704,,,
9568,,,
1908,,,
10055,,,
10506,,,
3195,,,
11404,,,
9389,,,
7228,,,
7687,,,
1769,,,
21858,,,
13486,,,
12189,,,
13537,,,
6316,,,
2608,,,
13685,,,
7362,,,
13505,,,
11079,,,
13435,,,
2412,,,
15728,,,
13380,,,
12546,,,
6143,,,
2041,,,
8608,,,
4235,,,
10351,,,
20262,,,
11547,,,
5439,,,
14563,,,
14129,,,
7321,,,
8876,,,
7303,,,
4440,,,
5036,,,
12769,,,
9759,,,
8897,,,
11394,,,
5719,,,
11937,,,
8006,,,
11219,,,
21895,,,
9897,,,
8176,,,
13920,,,
6176,,,
8365,,,
13536,,,
16552,,,
1893,,,
4838,,,
4630,,,
10080,,,
3325,,,
7606,,,
13736,,,
4646,,,
19832,,,
3022,,,
3778,,,
19916,,,
19823,,,
1219,,,
8941,,,
9731,,,
8223,,,
12746,,,
6360,,,
3115,,,
2470,,,
1776,,,
7086,,,
2019,,,
18631,,,
1210,,,
2915,,,
3838,,,
3468,,,
7244,,,
12718,,,
4950,,,
15699,,,
3735,,,
6794,,,
14961,,,
21680,,,
16102,,,
2053,,,
11849,,,
14486,,,
3641,,,
13176,,,
9235,,,
4109,,,
2829,,,
19915,,,
6683,,,
1374,,,
10541,,,
3352,,,
5388,,,
1491,,,
16003,,,
3967,,,
15394,,,
5916,,,
13579,,,
13809,,,
1543,,,
8814,,,
31,,,
3817,,,
9035,,,
8593,,,
8945,,,
2547,,,
10500,,,
15691,,,
3627,,,
7966,,,
16429,,,
6659,,,
5003,,,
3997,,,
2637,,,
4916,,,
4073,,,
3206,,,
12913,,,
3404,,,
3894,,,
3881,,,
4748,,,
2430,,,
19824,,,
5893,,,
8011,,,
14815,,,
14937,,,
889,,,
6945,,,
20145,,,
4422,,,
371,,,
2301,,,
19960,,,
5696,,,
3036,,,
4097,,,
16271,,,
8739,,,
3781,,,
904,,,
3932,,,
2589,,,
16434,,,
1110,,,
3250,,,
13142,,,
8854,,,
11928,,,
4914,,,
1641,,,
8625,,,
7124,,,
2818,,,
16162,,,
13936,,,
2072,,,
7225,,,
5570,,,
13127,,,
8774,,,
12476,,,
5618,,,
22108,,,
12774,,,
4212,,,
2572,,,
10568,,,
14645,,,
11329,,,
13784,,,
9231,,,
11819,,,
13431,,,
19447,,,
15050,,,
7813,,,
15310,,,
19476,,,
13019,,,
19492,,,
13699,,,
19553,,,
19334,,,
15870,,,
19782,,,
9131,,,
6350,,,
2668,,,
13022,,,
18589,,,
14336,,,
7016,,,
2015,,,
12927,,,
2928,,,
9164,,,
851,,,
11604,,,
6862,,,
21492,,,
16241,,,
1502,,,
14998,,,
8891,,,
16263,,,
6247,,,
9621,,,
416,,,
2615,,,
563,,,
6742,,,
4848,,,
1224,,,
21422,,,
3608,,,
6065,,,
19957,,,
2645,,,
12220,,,
6548,,,
3970,,,
9611,,,
2953,,,
2156,,,
5548,,,
10081,,,
5995,,,
4102,,,
144,,,
3332,,,
20078,,,
4116,,,
12486,,,
19931,,,
19869,,,
12477,,,
16618,,,
4492,,,
1439,,,
18755,,,
10134,,,
12381,,,
4448,,,
5646,,,
5336,,,
12527,,,
5404,,,
3675,,,
4151,,,
7473,,,
7313,,,
14477,,,
1019,,,
2819,,,
9130,,,
18702,,,
5070,,,
9135,,,
1472,,,
181,,,
259,,,
10013,,,
4503,,,
7060,,,
6294,,,
667,,,
8380,,,
7872,,,
8379,,,
6320,,,
6106,,,
13570,,,
2456,,,
10334,,,
15991,,,
12967,,,
2083,,,
6642,,,
3436,,,
8691,,,
6746,,,
6997,,,
655,,,
7491,,,
13172,,,
3290,,,
6644,,,
1884,,,
7539,,,
19885,,,
2683,,,
2939,,,
9257,,,
10883,,,
8603,,,
8194,,,
4463,,,
12432,,,
10309,,,
2664,,,
823,,,
3940,,,
1699,,,
3196,,,
1334,,,
4150,,,
8997,,,
5045,,,
1874,,,
6105,,,
17490,,,
15008,,,
13787,,,
10553,,,
8795,,,
1076,,,
6112,,,
5150,,,
8572,,,
2081,,,
10828,,,
4806,,,
3830,,,
6959,,,
5171,,,
7432,,,
5931,,,
7873,,,
19814,,,
10384,,,
546,,,
6958,,,
15118,,,
10264,,,
843,,,
3529,,,
1480,,,
13364,,,
6780,,,
8413,,,
6444,,,
4461,,,
5929,,,
19993,,,
13302,,,
6080,,,
4691,,,
8054,,,
7594,,,
2322,,,
6222,,,
14722,,,
1932,,,
1617,,,
12209,,,
6020,,,
5699,,,
4450,,,
18170,,,
6082,,,
13029,,,
10347,,,
5339,,,
5698,,,
749,,,
14863,,,
4867,,,
6756,,,
14446,,,
11301,,,
7654,,,
12045,,,
22129,,,
15152,,,
15066,,,
13697,,,
10064,,,
15701,,,
9435,,,
11396,,,
6597,,,
11970,,,
9755,,,
11525,,,
20765,,,
8356,105652,133247,
11526,,,
6996,,,
8958,,,
12085,,,
3291,,,
10563,,,
6778,,,
19566,,,
5590,,,
3595,,,
19173,,,
4454,,,
8254,,,
2618,,,
3433,,,
12677,,,
7136,,,
4487,,,
20789,,,
9425,131998,137827,
4048,,,
246,,,
6957,,,
3758,,,
3852,,,
8737,,,
5607,,,
6246,,,
4850,,,
1170,,,
4912,,,
722,,,
19798,,,
15210,,,
1290,,,
5907,,,
9946,,,
12674,,,
19091,,,
10345,,,
4108,,,
9686,,,
2968,,,
8484,,,
14463,,,
11446,,,
13684,,,
19064,,,
10325,,,
5015,,,
10641,,,
11756,,,
16342,,,
3474,,,
4926,,,
8901,,,
369,,,
8076,,,
21232,,,
3903,,,
9521,,,
18276,,,
7811,,,
7690,,,
2235,,,
70,,,
892,,,
2679,,,
2767,,,
13912,,,
11778,,,
5256,,,
19745,,,
4512,,,
8725,,,
15803,,,
13735,,,
5728,,,
3170,,,
15317,,,
15103,,,
2124,,,
15453,,,
1851,,,
3874,,,
2339,,,
19855,,,
9836,,,
5034,,,
20001,,,
5990,,,
3094,,,
2726,,,
3368,,,
10938,,,
6188,,,
5395,,,
7620,,,
10793,,,
1782,,,
5012,,,
19981,,,
19963,,,
19947,,,
9500,,,
1085,,,
13088,,,
15358,,,
11232,,,
19819,,,
14567,,,
172,,,
19941,,,
4394,,,
4025,,,
1618,,,
1041,,,
3247,,,
11440,,,
8893,,,
7593,,,
7826,,,
7688,,,
20015,,,
5981,,,
20057,,,
6542,,,
20171,,,
3228,,,
15350,,,
1887,,,
12419,,,
19968,,,
7083,,,
14529,,,
12317,,,
1869,,,
6291,,,
20132,,,
14515,,,
415,,,
320,,,
15271,,,
6281,,,
4139,,,
6103,,,
4642,,,
12453,,,
3975,,,
3935,,,
14762,,,
4466,,,
6172,,,
10448,,,
12672,,,
12393,,,
7434,,,
8978,,,
4142,,,
14989,,,
7912,,,
13363,,,
15626,,,
14314,,,
481,,,
15826,,,
634,,,
919,,,
8749,,,
17423,,,
2297,,,
17785,,,
16634,,,
16019,,,
17953,,,
10773,,,
15631,,,
5837,,,
4225,,,
20159,,,
2466,,,
21468,,,
3741,,,
5472,,,
15945,,,
668,,,
4578,,,
14592,,,
20011,,,
9672,,,
9234,,,
14225,,,
8029,,,
19954,,,
8991,,,
9867,,,
1283,,,
8150,,,
459,,,
6171,,,
7957,,,
12799,,,
6461,,,
3545,,,
7502,,,
1229,,,
13713,,,
5918,,,
12392,,,
14243,,,
4006,,,
476,,,
2136,,,
5883,,,
9002,,,
15907,,,
10559,,,
8500,,,
7126,,,
3630,,,
20009,,,
19973,,,
1571,,,
910,,,
4582,,,
21074,,,
5768,,,
7092,,,
19322,,,
6046,,,
17392,,,
7658,,,
2096,,,
11639,,,
954,,,
16325,,,
15541,,,
7188,,,
5303,,,
63,,,
19054,,,
4648,,,
61,,,
286,,,
6983,,,
19787,,,
19774,,,
6191,,,
8866,,,
1103,,,
14310,,,
11331,,,
3696,,,
13439,,,
18409,,,
17613,,,
2812,,,
18863,,,
15340,,,
15380,,,
14810,,,
18214,,,
1920,,,
3301,,,
1370,,,
4999,,,
13219,,,
1495,,,
8404,,,
2669,,,
9679,,,
18968,,,
3947,,,
18956,,,
14445,,,
13773,,,
20697,,,
7656,,,
16033,,,
5376,,,
12704,,,
9968,,,
9840,,,
18960,,,
4338,,,
4,,,
6202,,,
13399,,,
9016,,,
11413,,,
4445,,,
19012,,,
12184,,,
5049,,,
11217,,,
13545,,,
1164,,,
8224,,,
2809,,,
18767,,,
22045,,,
19987,,,
8784,,,
10960,,,
2555,,,
5132,,,
3248,,,
14740,,,
1096,,,
1039,,,
2909,,,
10878,,,
5314,,,
20162,,,
14628,,,
7792,,,
8375,,,
6787,,,
3263,,,
5459,,,
14442,,,
15592,,,
14976,,,
13634,,,
15398,,,
5581,,,
9515,,,
9489,,,
9942,,,
4846,,,
7371,,,
19288,,,
19361,,,
19302,,,
19147,,,
9353,,,
19172,,,
19140,,,
6584,,,
19177,,,
8156,,,
19125,,,
19416,,,
8278,,,
19280,,,
12585,,,
7287,,,
19126,,,
7929,,,
19222,,,
6984,,,
16286,,,
19058,,,
5423,,,
19133,,,
10858,,,
19249,,,
14546,,,
8279,,,
19373,,,
5062,,,
19303,,,
8850,,,
19093,,,
19192,,,
16287,,,
19163,,,
6881,,,
19108,,,
8984,,,
19185,,,
9109,,,
16026,,,
19234,,,
19250,,,
19275,,,
19171,,,
19521,,,
9119,,,
19301,,,
7186,,,
19117,,,
11387,,,
19495,,,
19552,,,
19444,,,
7799,,,
19503,,,
6166,,,
19386,,,
8383,,,
8037,,,
7801,,,
11502,,,
19205,,,
19513,,,
19430,,,
13925,,,
548,,,
4105,,,
5503,,,
14805,,,
19975,,,
1002,,,
3666,,,
3859,,,
321,,,
10135,,,
599,,,
1497,,,
4124,,,
4669,,,
19829,,,
11077,,,
3659,,,
446,,,
5502,,,
6687,,,
7819,,,
2399,,,
7835,,,
4508,,,
9063,,,
2705,,,
1418,,,
876,,,
2093,,,
18212,,,
6627,,,
6497,,,
857,,,
893,,,
265,,,
965,,,
5326,,,
1601,,,
1429,,,
4308,,,
362,,,
11427,,,
5153,,,
3307,,,
8244,,,
10120,,,
15640,,,
2474,,,
3219,,,
13358,,,
16594,,,
103,,,
19854,,,
16279,,,
4640,,,
7316,,,
13362,,,
13569,,,
15448,,,
5676,,,
8234,127258,133400,
8235,,,
273,,,
7881,,,
8053,,,
7766,,,
11401,,,
10272,,,
17671,,,
15908,,,
17602,,,
20470,,,
3802,,,
2003,,,
5848,,,
9812,,,
4737,,,
14420,,,
14764,,,
4892,,,
14394,,,
7129,,,
15534,,,
12055,,,
18642,,,
10061,152719,,
15962,,,
18487,,,
16392,,,
20152,,,
15032,,,
3048,,,
16560,,,
3335,,,
6368,,,
19877,,,
14076,,,
5888,,,
9195,,,
4318,,,
6192,,,
14706,,,
10776,,,
19371,,,
15430,,,
15266,,,
5237,,,
2004,,,
780,,,
19969,,,
1871,,,
7385,,,
4607,,,
20129,,,
14309,,,
9763,,,
11638,,,
12698,,,
4138,,,
1775,,,
3040,,,
16564,,,
3519,,,
22207,,,
14860,,,
4185,,,
17507,,,
15989,,,
13122,,,
19527,,,
9828,,,
15547,,,
13180,,,
6672,,,
9107,,,
11917,,,
11708,,,
19335,,,
19076,,,
8501,,,
17243,,,
9966,,,
14487,,,
19195,,,
18077,,,
11499,,,
20378,,,
7726,,,
14638,,,
15509,,,
16322,,,
12523,,,
5266,,,
14362,,,
9949,,,
14839,,,
2510,,,
18592,,,
2258,,,
5863,,,
5365,,,
7248,,,
5342,,,
15938,,,
12248,,,
10872,,,
11155,,,
8601,,,
6422,,,
7250,,,
8428,,,
12578,,,
7402,,,
6875,,,
8206,,,
8392,,,
12457,,,
11465,,,
15115,,,
13893,,,
14943,,,
1671,,,
1939,,,
2910,,,
18437,,,
11976,,,
10906,,,
16587,,,
4727,,,
12152,,,
16270,,,
7351,,,
12257,,,
9667,,,
9905,,,
8560,,,
8434,,,
20873,,,
14699,,,
1038,,,
14964,,,
8805,,,
9196,,,
2103,,,
14549,,,
5122,,,
17223,,,
267,,,
3200,,,
1599,,,
20056,,,
9069,,,
20423,,,
15657,,,
4816,,,
5488,,,
9495,,,
1015,,,
10583,,,
4226,,,
10857,,,
2693,,,
7470,,,
7857,,,
8390,,,
15809,,,
16326,,,
14774,,,
1943,,,
20099,,,
19659,,,
11533,,,
10437,,,
10102,,,
1196,,,
5138,,,
2418,,,
3356,,,
5626,,,
8001,,,
10561,,,
2211,,,
5527,,,
19806,,,
5660,,,
9860,,,
6686,,,
19888,,,
284,,,
477,,,
13496,,,
6353,,,
16672,,,
4937,,,
15383,,,
5606,,,
7093,,,
9115,,,
19911,,,
10019,,,
559,,,
7466,,,
19066,,,
8736,,,
9467,,,
19056,,,
9597,,,
19190,,,
19203,,,
7481,,,
7096,,,
19027,,,
9351,,,
19309,,,
12970,,,
3527,,,
13246,,,
19420,,,
4505,,,
19310,,,
19215,,,
19315,,,
19207,,,
18957,,,
5600,,,
10748,,,
19002,,,
19137,,,
7663,,,
9947,,,
10855,,,
19119,,,
9113,,,
19202,,,
19284,,,
11391,,,
14410,,,
12686,,,
11283,,,
10186,,,
7771,,,
19102,,,
10523,,,
4178,,,
16226,,,
19900,,,
684,,,
4827,,,
9810,,,
2649,,,
8078,,,
10896,,,
8867,,,
1139,,,
860,,,
1132,,,
19887,,,
19882,,,
7125,,,
8205,,,
6216,,,
3794,,,
2763,,,
549,,,
3008,,,
14916,,,
12151,,,
12555,,,
19989,,,
16101,,,
14739,,,
7595,,,
9421,,,
1032,,,
8502,,,
3533,,,
8565,,,
11981,,,
4638,,,
20138,,,
11162,,,
15961,,,
9476,,,
14382,,,
10162,,,
20082,,,
11979,,,
15928,,,
4249,,,
4736,,,
3654,,,
10853,,,
1811,,,
11082,,,
6263,,,
8952,,,
7517,,,
8532,,,
282,,,
13357,,,
20100,,,
1344,,,
19831,,,
1627,,,
4056,,,
3273,,,
6267,,,
5987,,,
5375,,,
4289,,,
5998,,,
11549,,,
9134,,,
17410,,,
8342,,,
17411,,,
9496,,,
970,,,
6706,,,
884,,,
831,,,
7200,,,
6486,,,
20184,,,
6611,,,
2591,,,
15590,,,
14255,,,
9958,,,
10007,,,
19624,,,
9858,,,
19514,,,
14915,,,
7592,,,
16284,,,
11487,,,
2654,,,
6342,,,
5051,,,
15855,,,
3256,,,
19153,,,
19197,,,
17494,,,
21749,,,
1764,,,
1383,,,
2879,,,
7920,,,
14175,,,
2902,,,
10361,,,
4222,,,
11385,,,
13220,,,
19364,,,
10312,,,
11287,,,
12238,,,
19502,,,
19421,,,
19415,,,
9699,,,
19337,,,
19316,,,
19401,,,
11818,,,
19427,,,
19414,,,
19406,,,
19390,,,
19493,,,
8735,,,
19291,,,
19260,,,
9590,,,
8492,,,
13711,,,
18428,,,
5951,,,
19037,,,
5027,,,
14963,,,
9803,,,
426,,,
14533,,,
21163,,,
14946,,,
15942,,,
10963,,,
11068,,,
10925,,,
912,,,
20705,,,
8634,,,
1487,,,
12867,,,
14349,,,
5755,,,
6153,,,
8865,,,
13310,,,
5619,,,
11308,124939,149663,
832,,,
5953,,,
9589,,,
12000,,,
15734,,,
7986,,,
1457,,,
6899,,,
2021,,,
230,,,
1852,,,
1456,,,
391,,,
822,,,
1060,,,
1161,,,
591,,,
885,,,
747,,,
678,,,
1057,,,
21815,,,
1551,,,
2000,,,
2044,,,
1474,,,
2866,,,
4772,,,
1303,,,
17384,,,
2789,,,
3754,,,
2468,,,
15930,,,
4789,,,
8393,,,
3835,,,
8811,,,
7773,,,
9747,,,
19026,,,
10560,,,
14521,,,
14520,,,
13760,161711,,
15486,,,
307,,,
19625,,,
3834,,,
19265,,,
17124,,,
15304,,,
7910,,,
1726,,,
11804,,,
21304,,,
16343,,,
13871,,,
14453,,,
5612,,,
19856,,,
9106,,,14491
13091,,,
8873,,,
1681,,,
513,,,
17195,,,
3237,,,
7775,,,
5569,,,
3823,,,
8720,,,
3068,,,
5285,,,
14251,,,
2014,,,
9814,,,
18115,,,
19764,,,
8486,,,
6099,,,
12378,,,
12329,,,
2522,,,
2054,,,
4864,,,
2937,,,
5819,,,
3649,,,
19830,,,
2325,,,
5448,,,
366,,,
19889,,,
9397,,,
17295,,,
11811,,,
6891,,,
13243,,,
20482,,,
14326,,,
10647,,,
17408,,,
7073,,,
10887,,,
6287,,,
11987,,,
4761,,,
7947,,,
8802,,,
7553,,,
8710,,,
5366,,,
7352,,,
11572,,,
16047,,,
20284,,101300,
20125,,,
4491,,,
116,,,
3541,,,
7301,,,
7317,,,
10730,,,
4762,,,
13038,,,
12536,,,
7527,,,
11488,,,
13658,,,
2931,,,
12516,,,
361,,,
2526,,,
2451,,,
2688,,,
5595,,,
3893,,,
7040,,,
11784,,,
14265,,,
10721,,,
3346,,,
7774,,,
4092,,,
2695,,,
8239,,,
10955,,,
9246,,,
11509,,,
8609,,,
15042,,,
5971,,,
7458,,,
7012,,,
14305,,,
7461,,,
8195,,,
10573,,,
8409,,,
6995,,,
12275,,,
16058,,,
14830,,,
14980,,,
12082,,,
11027,,,
7795,,,
11642,,,
8611,,,
19862,,,
3053,,,
7022,,,
17642,,,
2787,,,
9388,,,
8801,,,
936,,,
13596,,,
7765,,,
15034,,,
1436,,,
4481,,,
5963,,,
7768,,,
4190,,,
8132,,,
2256,,,
12638,,,
6797,,,
7131,,,
13254,,,
15465,,,
14219,,,
4721,,,
20166,,,
6250,,,
11279,,,
5097,,,
3774,,,
5154,,,
16043,,,
6651,,,
3827,,,
56,,,
11409,,,
6073,,,
10128,,,
20014,,,
4967,,,
7378,,,
4740,,,
16182,,,
4389,,,
19293,,,
14239,,,
19267,,,
12463,,,
19455,,,
11057,,,
8852,,,
19204,,,
19353,,,
19410,,,
19512,,,
19241,,,
19462,,,
19248,,,
6283,,,
19292,,,
19385,,,
14052,,,
9472,,,
11683,,,
19511,,,
12790,,,
19554,,,
19494,,,
19086,,,
7370,,,
19409,,,
8732,,,
10521,,,
13926,,,
12357,,,
19478,,,
19402,,,
15156,,,
6481,,,
3421,,,
19247,,,
6383,,,
7192,,,
9726,,,
8497,,,
19287,,,
7285,,,
18963,,,
19338,,,
8395,,,
19071,,,
11916,,,
19078,,,
12234,,,
11058,,,
19461,,,
13816,,,
19366,,,
19556,,,
14906,,,
14543,,,
15904,,,
4335,,,
18989,,,
19139,,,
19114,,,
12455,,,
13583,,,
13249,,,
19443,,,
19131,,,
10946,,,
14162,,,
19436,,,
10434,,,
19299,,,
12148,,,
19360,,,
19146,,,
19345,,,
10744,,,
19520,,,
19483,,,
10073,,,
19456,,,
10525,,,
19551,,,
19397,,,
19344,,,
7668,,,
13136,,,
8699,,,
7937,,,
13814,,,
19063,,,
8061,,,
5901,,,
5582,,,
360,,,
13247,,,
20059,,,
5468,96975,,
3707,,,
4546,,,
907,,,
2966,,,
7563,,,
10675,,,
9861,,,
7164,,,
3366,,,
7315,,,
8531,,,
14649,,,
3695,,,
11803,,,
12191,,,
11902,,,
12158,,,
8513,,,
792,,,
14923,,,
16185,,,
15376,,,
13892,,,
15741,,,
2407,,,
15967,,,
18397,,,
15804,,,
1723,,,
12548,,,
3594,,,
127,,,
17990,,,
240,,,
6541,,,
8217,,,
6652,,,
10024,,,
15154,,,
4413,,,
7702,,,
3415,,,
5228,,,
3438,,,
1517,,,
14127,,,
15485,,,
1190,,,
19925,,,
8884,,,
4795,,,
4028,,,
6458,,,
1970,,,
671,,,
10029,,,
6723,,,
4775,,,
6185,,,
11101,,,
14001,,,
2788,,,
17556,,,
10346,,,
7624,,,
4101,,,
3473,,,
20571,,13393,
8016,,,
15064,,,
17380,,,
3752,,,
242,,,
6248,,,
3051,,,
13083,,,
17609,,,
4921,,,
4849,,,
3120,,,
10034,,,
17396,,,
38,,,
8826,,,
14,,,
12804,,,
5899,,,
2996,,,
20144,,,
7756,,,
8186,,,
15770,,,
5678,,,
117,,,
8015,,,
11139,,,
6826,,,
17386,,,
14149,,,
19982,,,
5961,,,
1690,,,
3107,,,
20130,,,
19896,,,
2146,,,
5135,,,
6946,,,
20344,,,
13829,,,
19910,,,
19912,,,
12345,,,
2020,,,
3118,,,
19768,,,
12265,,,
6942,,,
9833,,,
19919,,,
7814,,,
4328,,,
4291,,,
1565,,,
2491,,,
4014,,,
6445,,,
5152,,,
6750,,,
9295,,,
389,,,
3942,,,
10664,,,
748,,,
7242,,,
16865,,,
14106,,,
1029,,,
2546,,,
2908,,,
5056,,,
12745,,,
20393,,,
5465,,,
5683,,,
10536,,,
4668,,,
1563,,,
5672,,,
16124,,,
1577,,,
6949,,,
13374,,,
15796,,,
15633,,,
11958,,,
4734,,,
10924,,,
9928,,,
14753,,,
11286,,,
2623,,,
10318,,,
8241,,,
3686,,,
12452,,,
19356,,,
10066,,,
3877,,,
20073,,,
12617,,,
14367,,,
5064,,,
14924,,,
3871,,,
13424,,,
6734,,,
18990,,,
543,,,
17489,,,
10695,,,
2445,,,
4575,,,
1727,,,
3190,,,
1384,,,
19257,,,
18967,,,
8553,,,
4700,,,
5757,,,
20421,,,
9526,,,
11977,,,
12046,,,
865,,,
12282,,,
2972,,,
7936,,,
11031,,,
7463,,,
19149,,,
8035,,,
7095,,,
7812,,,
19061,,,
5392,,,
19210,,,
7365,,,
19206,,,
9356,,,
4893,,,
7380,,,
6239,,,
17506,,,
20935,,,
8167,,,
6883,,,
15943,,,
20028,,,
11450,,,
19505,,,
7475,,,
6866,,,
20428,,,
2970,,,
7743,,,
6947,,,
6462,,,
19645,,,
14730,,,
7695,,,
1947,,,
1688,,,
19127,,,
19035,,,
3423,,,
6944,,,
17312,,,
238,,,
4845,,,
449,,,
3998,,,
4438,,,
9089,,,
1169,,,
5962,,,
3833,,,
9328,,,
11318,,,
4509,,,
2893,,,
5333,,,
9248,,,
5658,,,
3461,,,
7791,,,
1075,,,
10168,,,
2171,,,
11960,,,
2625,,,
10566,,,
1642,,,
3590,,,
1712,,,
9424,,,
8344,,,
2671,,,
12827,,,
14154,,,
619,,,
19489,,,
1040,,,
14662,,,
15452,,,
12459,,,
20240,,,
15843,,,
15869,,,
2118,,,
13987,,,
1143,,,
12765,,,
13571,,,
19317,,,
1207,,,
8629,,,
12529,,,
11846,,,
4290,,,
14727,,,
12816,,,
8388,,,
13261,,,
3105,,,
6737,,,
7599,,,
3203,,,
8687,,,
11189,,,
9692,,,
2963,,,
774,,,
14433,,,
19308,,,
19381,,,
9555,,,
19351,,,
19312,,,
969,,,
5811,,,
3150,,,
8667,,,
19748,,,
13309,,,19579
20416,,,
1756,,,
19999,,,
424,,,
858,,,
18801,,,
11727,,,
73,,,
3483,,,
15848,,,
14619,,,
11417,,,
3856,,,
17084,,,
14416,,,
1568,,,
1710,,,
6528,,,
2245,,,
6200,105523,108688,19358
8069,,,
20187,,,
1298,,,
790,,,
20134,,,
20064,,,
5852,,,
